user_id,item_id,rate
739,494,5
739,764,5
739,377,1
739,61,5
739,673,5
739,494,5
739,494,5
739,346,5
739,613,5
739,494,5
739,494,5
739,517,5
739,887,5
739,517,5
739,494,5
739,887,5
739,887,5
739,494,5
739,616,5
738,272,5
738,456,4
738,455,4
738,443,4
738,650,4
738,928,4
738,417,4
738,984,2
738,475,5
738,582,5
738,273,4
738,275,5
738,402,5
738,108,3
738,656,5
738,968,4
738,312,4
738,722,3
737,402,5
737,531,5
737,3,5
737,402,5
737,648,5
737,950,3
737,475,4
737,338,5
737,986,3
737,960,5
737,103,5
737,192,4
737,656,4
737,666,4
737,656,5
737,339,3
737,946,2
737,820,4
737,123,3
737,696,4
737,39,5
737,684,5
737,427,4
737,927,5
737,852,5
737,138,5
737,457,3
737,276,3
737,438,5
737,438,5
737,401,5
737,208,5
737,780,5
737,438,5
737,438,5
737,952,5
737,129,5
737,948,5
737,288,5
737,983,5
737,478,4
737,806,5
737,230,4
737,700,2
737,700,5
737,956,5
737,751,5
737,75,5
737,257,5
737,92,4
737,748,5
737,230,4
737,685,4
737,384,5
737,257,5
737,130,5
737,803,4
737,456,4
737,837,4
737,303,5
737,848,5
737,47,4
737,401,5
737,814,5
737,208,5
737,531,4
737,19,5
737,333,4
737,210,4
737,393,5
737,152,1
737,183,4
737,400,5
737,621,5
737,553,5
737,708,5
737,730,4
737,986,4
737,39,5
737,726,5
737,829,3
737,71,4
737,129,2
737,281,4
737,455,4
737,97,4
737,648,5
737,447,5
737,441,4
737,333,5
737,24,5
737,383,5
737,822,2
737,96,5
737,116,5
737,257,5
737,747,5
737,730,3
737,226,4
737,180,4
737,109,5
737,562,5
737,49,5
737,531,5
737,56,5
737,964,2
737,55,5
737,257,5
737,958,3
737,119,5
737,482,5
737,915,4
737,443,5
737,288,5
736,296,4
736,676,4
736,666,5
736,73,4
736,581,2
736,816,3
736,499,4
736,428,1
736,903,4
735,685,4
735,230,1
735,848,5
735,620,3
735,931,4
735,739,4
735,759,5
735,476,4
735,829,5
735,98,4
735,796,4
735,586,4
735,7,5
734,39,3
734,896,2
734,814,4
734,723,5
734,610,3
734,953,2
734,154,4
734,937,4
734,924,5
734,39,1
734,709,5
734,549,5
734,516,2
734,308,2
734,232,4
734,924,5
734,168,5
734,205,4
733,903,4
733,758,5
733,286,4
733,669,3
733,61,5
733,448,4
733,124,4
733,24,3
733,356,5
733,32,4
732,295,3
732,544,5
732,586,4
732,255,5
732,285,5
732,832,5
732,340,3
732,893,4
732,316,5
732,113,5
732,250,4
732,520,2
732,93,5
732,543,4
732,961,2
732,267,5
732,670,4
732,907,5
732,15,3
732,807,2
731,887,5
731,267,4
731,295,4
731,836,4
731,406,5
731,723,5
731,433,5
731,836,5
731,64,4
731,505,5
731,70,4
731,126,3
731,338,3
731,335,3
731,594,4
731,64,4
731,521,4
731,432,5
731,14,4
731,794,3
731,918,4
731,517,5
731,25,3
731,83,4
731,68,4
731,126,5
731,722,5
731,348,3
731,543,4
730,241,5
730,699,1
730,575,5
730,699,1
730,233,2
730,699,5
730,233,1
730,400,2
730,452,1
730,231,1
730,293,2
730,643,5
730,452,1
729,52,3
729,24,5
729,61,4
729,179,5
729,530,3
729,558,5
729,179,2
729,704,3
729,5,4
729,34,5
729,288,4
729,636,5
728,54,3
728,830,3
728,334,4
728,227,2
728,286,5
728,540,5
728,531,4
728,465,4
728,806,2
728,390,4
728,748,1
728,829,2
728,398,4
728,748,3
728,549,5
728,498,2
728,679,5
728,984,3
728,977,5
728,960,5
728,549,2
728,945,2
728,769,4
728,410,5
728,664,3
728,664,4
727,290,3
727,574,4
727,186,1
727,724,4
727,455,2
727,438,4
727,616,4
727,88,2
727,388,4
727,893,4
727,401,4
727,826,3
727,716,4
727,861,5
727,454,4
727,496,4
727,954,4
727,817,5
727,194,4
727,361,3
727,363,3
727,423,4
727,203,1
727,506,5
727,162,4
727,717,5
727,593,4
727,793,4
727,517,5
727,848,4
727,512,4
727,761,3
726,92,4
726,532,4
726,206,3
726,616,4
726,645,4
726,814,1
726,257,5
726,353,3
726,965,5
725,265,4
725,850,5
725,835,5
725,948,5
725,805,4
725,989,4
725,893,4
725,144,4
725,511,4
725,287,3
725,162,5
725,126,5
725,127,5
725,590,5
725,902,4
724,220,2
724,659,3
724,683,1
724,1,4
724,291,4
724,232,1
724,314,4
724,954,4
724,948,5
724,135,2
724,594,5
724,597,4
724,406,5
724,906,4
724,137,2
724,505,4
724,991,5
723,64,4
723,395,4
723,850,1
723,688,4
723,370,4
723,421,5
723,753,3
723,327,4
723,185,3
723,850,5
723,289,4
723,447,5
723,506,4
722,505,2
722,89,4
722,202,5
722,18,4
722,738,5
722,940,5
722,154,4
722,448,4
722,465,1
722,314,5
721,89,4
721,308,3
721,206,3
721,516,5
721,558,4
721,874,4
721,430,4
721,621,4
721,710,4
721,946,4
721,126,5
720,387,5
720,654,5
720,793,3
720,739,1
720,8,4
720,906,4
720,528,4
720,616,4
720,206,4
720,669,4
720,226,4
720,666,2
720,950,3
720,69,2
720,561,4
720,152,3
720,29,5
720,202,4
720,171,4
720,581,3
720,330,4
720,193,4
719,479,4
719,479,4
719,22,3
719,406,4
719,24,4
719,382,4
719,436,4
719,279,4
719,156,4
719,578,4
719,175,4
719,956,3
719,378,4
719,505,4
719,54,3
719,54,4
719,633,3
719,971,4
719,465,4
719,367,4
719,156,3
719,566,4
719,753,4
719,54,4
719,151,5
719,61,4
719,479,4
719,566,3
718,594,3
718,130,3
718,220,5
718,582,4
718,308,3
718,306,4
718,205,4
718,179,4
718,819,3
718,369,4
718,747,4
718,106,3
718,104,5
718,834,3
718,757,4
718,959,3
718,975,4
718,350,3
718,917,5
718,740,5
718,1,4
718,338,4
718,197,5
718,152,4
718,817,3
718,692,4
718,85,4
718,432,4
718,22,2
718,289,2
718,954,2
718,493,4
718,954,3
718,308,4
718,154,4
718,505,4
718,268,5
718,24,4
718,916,4
718,489,5
718,648,5
718,41,3
718,941,3
718,461,4
718,383,5
718,715,4
718,659,4
718,963,5
718,363,4
718,406,4
718,53,4
718,197,5
718,249,4
718,116,4
718,225,4
718,754,4
718,635,4
718,971,4
718,847,5
718,948,4
718,202,4
717,633,3
717,24,5
717,633,4
717,921,5
717,582,3
717,414,4
717,210,5
717,977,5
717,210,5
717,808,4
717,210,4
717,295,4
717,210,5
717,414,4
717,921,5
717,151,3
716,222,4
716,277,4
716,253,4
716,135,4
716,568,4
716,306,4
716,107,4
716,71,4
716,568,2
716,534,4
716,76,3
716,816,4
716,157,4
716,796,4
716,353,4
716,935,4
716,994,4
716,485,4
716,500,4
716,67,4
716,721,4
716,177,4
716,385,4
716,506,4
716,913,4
716,685,4
716,371,4
716,57,4
716,12,4
715,477,3
715,252,2
715,899,5
715,560,5
715,562,3
715,710,5
715,514,5
715,714,2
715,437,5
715,561,5
715,721,4
715,564,5
715,57,2
715,171,5
715,686,5
715,192,4
715,556,4
715,580,5
715,230,1
715,102,4
715,705,4
715,454,4
715,453,5
715,554,3
715,751,4
715,309,4
715,294,3
715,63,1
714,21,3
714,350,3
714,355,4
714,165,2
714,8,4
714,249,5
714,971,5
714,18,4
714,538,5
714,639,4
714,738,2
714,298,3
714,710,5
714,427,3
714,58,4
714,130,4
714,561,3
714,171,5
714,292,4
714,141,4
714,606,4
714,207,1
714,436,4
714,833,5
714,102,5
714,444,1
714,609,5
714,560,4
714,581,2
714,561,4
714,306,3
714,358,3
713,693,3
713,688,4
713,792,3
713,505,3
713,315,4
713,677,3
713,127,4
713,817,4
713,287,2
713,31,3
713,24,4
713,794,4
713,494,4
713,582,4
713,803,4
712,785,4
712,608,3
712,893,4
712,427,3
712,447,4
712,219,5
712,24,5
712,935,5
712,558,5
712,600,5
712,304,4
712,903,5
712,645,5
712,127,2
712,272,4
712,455,5
712,444,1
712,956,5
712,257,5
712,400,5
711,850,1
711,92,5
711,646,3
711,404,3
711,432,4
711,101,4
711,900,3
711,180,5
711,511,4
710,773,4
710,28,4
710,57,4
710,414,5
710,478,5
710,257,4
710,559,4
710,322,2
710,371,4
710,606,4
710,679,3
710,325,4
710,239,3
710,245,4
710,993,3
710,684,4
710,954,4
710,923,3
710,880,4
710,621,3
710,993,4
710,569,3
710,12,3
710,232,4
710,820,4
710,354,3
710,941,4
710,24,5
710,901,4
710,646,4
710,71,4
710,40,4
710,406,5
710,338,4
710,528,4
710,367,4
710,494,4
710,52,4
710,668,3
710,212,3
710,751,4
710,933,1
710,948,3
710,485,4
710,696,4
710,153,4
710,175,4
710,562,5
710,219,4
710,96,4
709,198,2
709,29,1
709,946,5
709,104,2
709,245,3
709,562,5
709,762,1
709,517,5
709,427,2
709,135,1
709,6,5
709,111,4
709,96,3
709,540,5
709,531,4
709,848,5
709,206,5
709,704,1
708,723,5
708,413,5
708,370,3
708,661,4
708,439,5
708,980,1
708,492,3
708,118,4
708,789,3
708,521,3
708,888,5
708,106,3
708,159,4
707,720,1
707,620,1
707,716,4
707,824,5
707,333,5
707,858,3
707,92,4
707,92,2
707,934,2
707,807,3
706,160,1
706,329,4
706,915,4
706,685,4
706,306,5
706,464,1
706,651,5
705,739,5
705,499,3
705,399,4
705,691,4
705,130,4
705,848,4
705,351,5
705,451,3
705,277,1
705,716,2
705,93,5
705,824,5
705,297,4
705,903,4
705,516,3
705,962,5
705,716,5
705,417,5
705,673,4
705,944,5
705,484,5
705,915,2
704,505,4
704,739,5
704,716,5
704,1,5
704,303,4
704,356,5
704,920,2
704,179,5
704,43,2
704,401,5
704,78,5
704,817,5
704,125,4
704,222,5
704,688,4
704,547,4
704,127,4
704,430,4
704,630,4
704,406,4
704,924,5
704,459,5
704,494,4
704,953,5
704,598,5
704,890,4
704,289,4
703,948,2
703,79,1
703,400,1
703,549,2
703,265,5
703,143,5
703,484,5
702,110,2
702,583,2
702,308,3
702,879,4
702,533,5
702,571,2
702,820,3
702,674,3
702,496,4
702,641,2
702,338,4
702,127,3
702,86,4
702,455,5
702,112,4
702,98,4
702,224,4
701,300,4
701,770,5
701,320,2
701,534,4
701,748,1
701,575,1
701,702,4
701,464,1
701,380,1
701,125,2
701,159,3
701,339,4
701,841,5
701,563,3
701,842,3
700,646,4
700,327,5
700,827,4
700,890,5
700,236,2
700,874,4
700,505,4
700,659,4
700,206,5
700,47,4
700,834,3
700,479,4
700,748,2
700,61,3
700,983,3
700,39,5
699,499,4
699,452,4
699,272,4
699,92,4
699,385,5
699,654,4
699,24,5
699,180,5
699,528,4
699,903,5
699,899,4
699,646,5
699,169,5
699,471,5
699,160,5
698,52,3
698,76,5
698,790,1
698,817,5
698,385,5
698,177,3
698,997,5
698,903,5
698,127,5
698,529,3
698,576,2
698,476,5
698,391,3
698,277,4
698,879,3
698,534,4
698,333,5
697,570,2
697,61,5
697,122,4
697,997,5
697,664,1
697,29,4
697,800,3
697,433,3
697,839,1
697,888,4
697,311,1
697,579,5
697,817,2
697,220,4
697,206,4
696,841,4
696,763,4
696,92,5
696,499,3
696,340,4
696,267,3
696,392,4
696,281,5
696,435,1
696,676,4
696,879,4
696,907,4
696,127,4
696,119,5
695,792,3
695,841,4
695,182,4
695,587,4
695,616,5
695,805,4
695,334,4
695,805,4
695,119,5
695,173,5
694,483,2
694,105,4
694,316,3
694,903,4
694,494,4
694,522,5
694,551,4
694,946,2
694,497,5
694,780,4
694,990,4
694,421,5
694,826,4
694,170,3
693,480,4
693,18,4
693,427,3
693,303,4
693,9,3
693,531,4
693,8,4
693,179,4
693,125,3
693,958,5
693,18,4
693,184,3
693,454,4
693,850,4
693,96,4
693,869,4
693,541,3
693,910,3
693,21,3
693,948,3
692,372,4
692,17,5
692,335,4
692,320,4
692,174,4
692,521,5
692,541,4
692,572,5
692,370,4
691,785,3
691,904,3
691,34,4
691,820,3
691,46,4
691,785,3
691,558,5
691,142,3
691,186,5
691,867,3
691,63,4
691,848,4
691,913,4
691,298,4
690,994,4
690,202,5
690,922,5
690,496,4
690,973,3
690,540,5
690,666,4
690,244,5
690,846,4
690,581,4
690,804,5
690,710,4
690,947,4
690,873,4
690,561,5
690,880,4
689,820,1
689,3,4
689,371,2
689,867,3
689,162,1
689,345,1
689,107,4
689,275,2
689,867,2
689,371,5
689,628,1
689,94,4
689,206,2
689,408,4
689,848,4
688,330,5
688,353,5
688,950,3
688,433,4
688,855,3
688,661,4
688,250,4
688,947,2
688,646,3
688,321,4
688,939,5
688,408,5
688,941,4
688,260,1
688,562,5
688,269,4
688,554,1
688,475,4
688,319,4
688,512,3
688,706,5
687,304,5
687,304,5
687,205,4
687,835,5
687,168,4
687,125,4
687,630,3
687,646,4
687,985,5
687,541,5
686,749,3
686,528,4
686,494,5
686,73,2
686,435,1
686,83,5
686,293,4
686,452,3
686,406,4
686,505,4
686,616,5
686,576,4
685,218,4
685,267,1
685,693,1
685,854,3
685,127,3
685,638,4
685,739,4
685,127,5
685,476,3
685,189,5
685,430,5
685,829,3
685,786,3
685,94,5
684,892,5
684,944,4
684,754,5
684,430,2
684,903,3
684,84,5
684,235,5
684,311,5
683,753,4
683,352,4
683,646,4
683,817,4
683,773,4
683,710,3
683,528,4
683,430,3
683,236,1
683,303,4
683,325,5
683,550,5
682,683,5
682,840,4
682,24,5
682,421,5
682,436,4
682,148,4
682,144,2
682,347,5
682,912,4
682,103,4
682,428,4
682,25,4
682,430,5
682,877,1
681,472,5
681,311,3
681,432,5
681,829,5
681,659,5
681,609,5
681,893,5
681,406,4
681,638,3
681,783,4
681,753,3
681,202,4
681,619,3
681,948,4
681,227,2
680,30,4
680,992,4
680,806,5
680,598,4
680,752,4
680,683,4
680,832,3
680,205,3
680,743,4
680,406,3
680,71,4
680,166,3
680,118,4
680,857,4
680,679,4
680,743,4
680,893,4
680,475,4
680,869,3
680,997,3
680,798,5
680,626,4
680,840,4
680,33,3
680,670,3
680,550,3
680,548,4
680,127,4
680,832,3
680,24,4
680,47,4
680,369,4
680,398,4
680,948,2
680,902,3
680,300,4
680,895,4
680,505,4
679,716,2
679,614,5
679,126,4
679,850,4
679,679,5
679,200,5
679,303,4
679,553,4
679,126,5
679,357,4
679,18,3
679,874,4
679,27,5
679,400,4
679,503,5
679,614,5
679,899,5
679,659,5
679,249,4
679,179,4
679,268,4
679,530,5
679,547,1
679,982,4
679,813,3
679,530,4
679,505,4
679,229,4
679,369,5
679,636,3
679,614,4
678,384,4
678,861,5
678,872,4
678,620,4
678,992,4
678,230,3
678,16,4
678,104,4
678,73,4
678,697,5
678,673,2
678,549,2
678,974,4
678,915,5
678,338,4
678,123,3
678,333,4
678,816,5
678,613,4
678,944,4
678,216,4
678,774,5
678,338,4
678,183,4
678,56,4
678,618,4
678,121,3
678,861,5
677,616,4
677,634,3
677,485,3
677,830,4
677,330,4
677,134,4
677,16,2
677,516,3
677,553,1
677,646,4
677,460,4
677,287,3
677,333,4
677,127,5
677,541,4
677,249,3
677,256,3
677,707,3
677,482,4
677,730,2
677,767,4
677,7,5
677,347,4
677,713,4
676,117,3
676,251,5
676,517,5
676,525,3
676,616,5
676,903,5
676,402,5
676,848,5
676,887,5
676,531,4
675,869,4
675,688,1
675,906,2
675,127,4
675,590,2
675,896,4
675,406,3
675,646,2
675,179,2
675,337,3
675,126,5
675,899,4
675,494,4
675,614,1
675,874,2
675,769,4
675,598,4
674,97,4
674,673,5
674,775,3
674,607,3
674,73,3
674,476,4
674,125,4
674,327,5
674,213,4
674,619,3
674,946,5
674,61,5
674,984,4
674,476,2
673,553,1
673,716,2
673,165,4
673,118,5
673,705,2
673,360,2
673,206,2
673,212,4
673,329,4
673,553,4
673,299,4
673,115,2
673,739,3
673,246,4
673,889,4
673,927,1
672,769,3
672,516,3
672,540,5
672,68,4
672,681,4
672,913,5
672,965,4
672,587,4
672,829,3
672,309,1
672,206,4
672,325,1
672,261,4
672,451,3
672,959,4
672,490,4
672,848,5
672,146,5
672,610,3
672,604,5
672,673,3
672,46,4
672,416,5
672,504,4
672,861,5
672,899,5
672,568,4
672,293,4
672,778,5
672,613,2
672,608,4
672,383,2
672,58,2
672,276,5
672,406,4
672,506,4
672,202,4
672,851,5
672,203,5
672,825,4
672,224,5
672,311,5
672,412,5
672,656,4
672,935,5
672,896,3
672,237,4
672,292,5
672,904,4
672,746,5
672,79,3
672,505,5
671,545,5
671,948,5
671,734,1
671,295,4
671,367,2
671,545,4
671,665,5
671,414,1
671,444,3
671,256,4
671,508,4
671,785,4
671,852,4
671,535,5
671,983,4
671,704,5
671,536,3
671,689,5
670,912,4
670,976,5
670,349,5
670,156,5
670,246,5
670,956,3
670,940,5
670,637,5
670,495,4
670,971,5
670,686,5
670,879,4
670,185,4
670,544,5
670,451,3
670,543,5
670,267,4
670,430,5
670,426,5
670,297,5
670,587,4
670,371,5
670,36,4
670,619,5
670,185,4
670,612,5
669,406,4
669,971,3
669,852,3
669,36,4
669,372,4
669,287,3
669,679,4
669,717,4
669,53,3
669,143,3
669,604,3
669,760,4
669,100,3
669,432,4
669,747,4
669,502,3
669,325,4
669,836,4
669,850,4
669,869,4
669,279,3
669,215,4
669,820,4
669,386,3
669,874,4
669,419,3
669,24,3
669,90,3
669,392,4
669,789,3
669,421,4
669,962,4
669,173,4
669,661,3
669,505,4
669,330,5
669,130,3
669,589,4
669,330,4
669,948,3
669,590,4
669,647,3
669,406,5
669,492,3
669,497,4
669,70,3
669,332,4
669,805,3
668,417,4
668,330,4
668,555,4
668,903,4
668,747,4
668,541,1
668,768,5
668,782,5
668,659,3
668,162,3
668,782,5
668,321,4
668,728,4
668,997,2
668,257,4
668,517,3
668,872,4
668,179,4
668,40,3
668,960,3
668,802,3
668,29,3
668,21,3
668,385,4
668,739,4
668,691,3
668,971,3
668,796,2
668,700,2
668,296,4
668,268,4
668,235,4
668,220,3
668,273,3
668,134,3
668,535,4
668,950,4
668,311,2
667,645,4
667,548,5
667,245,4
667,580,3
667,80,4
667,899,5
667,867,4
667,498,4
667,514,5
667,108,3
667,778,5
667,583,4
667,275,3
667,75,3
667,9,5
667,649,2
667,474,4
667,63,5
667,721,1
667,20,4
667,930,3
666,621,4
666,795,4
666,515,4
666,903,3
666,396,4
666,266,4
666,83,3
666,676,5
666,562,5
666,250,3
666,499,3
666,778,5
666,915,4
666,457,4
666,676,2
666,330,3
666,747,2
666,114,4
666,432,4
666,840,4
666,126,5
666,802,5
665,665,5
665,643,5
665,648,3
665,841,5
665,250,3
665,574,5
665,284,4
665,297,4
665,331,5
665,802,4
665,306,3
665,843,5
665,93,4
665,617,1
665,75,5
665,935,4
665,305,3
665,202,2
665,997,3
665,629,4
665,685,5
665,276,4
665,301,3
665,475,5
665,412,5
665,638,3
665,767,4
665,311,2
665,363,4
665,433,2
665,97,4
665,478,4
665,666,4
665,338,3
665,272,4
665,91,2
665,769,1
665,770,4
665,266,5
665,803,3
664,255,3
664,339,4
664,328,5
664,290,2
664,593,4
664,177,2
664,896,4
664,461,4
664,784,5
664,646,4
664,907,5
664,739,4
664,950,3
664,838,5
664,226,4
664,733,4
663,932,3
663,881,3
663,751,4
663,552,5
663,680,4
663,563,4
663,2,3
663,135,4
663,964,3
663,937,3
663,575,5
663,178,4
663,822,3
663,250,3
663,228,4
663,879,2
663,464,1
663,211,4
663,323,3
663,179,5
663,85,4
662,101,1
662,696,5
662,297,5
662,121,1
662,646,2
662,308,5
662,273,5
662,441,5
662,205,5
662,892,5
662,979,5
662,121,1
662,339,5
661,208,3
661,5,1
661,876,5
661,624,5
661,837,2
661,994,5
661,311,5
661,410,2
661,517,3
661,312,4
661,275,5
661,811,2
661,494,5
661,643,1
661,333,5
661,188,5
660,252,4
660,506,4
660,358,4
660,191,5
660,528,5
660,806,3
660,879,5
660,95,4
660,907,4
660,761,3
660,616,4
660,927,4
660,744,4
660,617,4
660,88,4
660,919,3
660,290,4
660,194,2
660,238,4
660,360,4
660,395,2
659,729,1
659,689,5
659,847,1
659,7,5
659,137,4
659,287,4
659,127,4
658,339,1
658,259,2
658,619,4
658,829,4
658,540,4
658,257,5
658,948,5
658,429,5
658,721,4
658,452,1
658,410,5
658,316,5
658,84,3
658,739,4
658,528,2
658,645,5
658,401,5
658,594,5
658,946,5
658,19,5
658,625,4
658,817,3
658,636,5
658,413,2
658,642,5
658,131,3
658,318,5
658,60,5
658,581,4
658,61,2
658,441,4
658,272,1
658,217,5
658,903,5
658,47,2
658,758,5
658,122,4
658,916,5
658,666,3
658,296,4
658,632,4
658,275,1
658,186,5
658,327,5
658,395,5
658,665,4
658,454,4
658,673,3
658,126,4
658,56,1
658,704,5
658,105,4
658,413,3
658,646,4
658,863,5
658,519,5
658,162,4
658,919,4
658,984,5
658,733,5
658,388,5
658,97,2
658,518,4
658,707,4
658,615,4
658,848,5
658,625,4
658,357,5
658,265,5
658,650,3
658,452,5
658,395,5
658,385,3
658,598,4
658,997,5
658,448,2
658,863,5
658,587,4
658,116,4
658,360,1
658,311,2
658,625,5
658,176,5
658,47,1
658,276,5
658,293,4
658,904,3
658,12,3
658,127,4
658,483,5
658,338,5
657,925,2
657,462,4
657,983,3
657,297,3
657,993,4
657,636,3
657,861,5
657,482,5
657,362,3
657,475,5
657,81,3
657,658,5
657,409,4
657,499,3
657,695,4
657,36,5
657,992,4
657,454,5
657,213,4
657,208,5
657,250,3
657,562,5
657,746,3
657,132,4
657,796,4
657,879,3
657,558,4
657,576,3
657,852,4
657,75,4
657,858,4
657,190,4
657,909,5
657,38,4
657,167,5
657,379,4
657,178,4
657,427,3
657,111,4
657,812,3
657,751,4
656,557,3
656,452,5
656,441,4
656,728,5
656,616,5
656,3,4
656,413,4
656,483,4
656,928,4
656,456,5
655,272,4
655,646,3
655,303,2
655,154,1
655,948,4
655,159,2
655,414,5
655,842,4
655,917,4
655,820,4
655,590,3
655,625,2
655,739,5
655,430,4
655,528,5
655,447,4
655,971,5
655,896,4
655,906,3
655,526,5
655,127,3
655,892,5
655,607,4
655,440,5
655,899,4
655,425,5
655,590,4
655,377,5
655,850,4
655,434,5
655,84,4
655,616,4
655,24,3
655,118,4
655,60,3
655,657,5
655,829,3
655,948,4
655,903,4
655,232,4
655,815,3
655,936,4
655,755,5
654,369,5
654,964,4
654,323,1
654,3,4
654,126,4
654,109,4
654,874,2
654,874,3
654,17,4
654,574,3
654,555,3
654,977,5
654,817,4
654,940,4
654,401,5
654,847,5
654,16,4
654,555,4
653,898,3
653,452,4
653,903,4
653,739,4
653,374,4
653,312,3
653,414,3
653,989,3
653,424,4
653,34,4
653,868,4
653,433,4
653,401,4
653,791,3
653,456,4
653,215,3
653,517,4
653,443,3
653,161,4
653,562,3
652,317,2
652,817,5
652,170,5
652,906,3
652,799,2
652,938,5
652,848,4
652,899,4
652,192,5
652,494,4
652,455,5
652,531,2
652,561,4
652,192,2
652,71,4
652,915,3
652,441,3
652,852,4
652,111,3
652,97,1
652,470,5
652,84,4
652,560,3
652,107,4
652,237,4
652,97,1
652,276,3
652,95,3
651,781,5
651,547,4
651,505,4
651,414,4
651,53,2
651,982,3
651,205,1
651,834,1
651,308,5
651,285,4
651,494,5
651,60,1
650,675,3
650,503,3
650,590,3
650,739,5
650,492,2
650,947,3
650,817,3
650,40,4
650,661,4
650,406,4
650,110,4
650,104,3
650,118,4
649,739,5
649,339,5
649,220,4
649,61,5
649,607,1
649,673,5
649,127,5
649,393,2
649,607,3
649,989,3
649,646,4
649,813,1
648,561,4
648,819,4
648,616,5
648,849,4
648,430,3
648,406,5
648,434,4
648,510,4
648,89,4
648,221,4
648,107,4
648,790,3
648,169,4
648,269,4
648,852,4
648,906,3
648,221,4
648,257,5
648,671,4
648,418,5
648,517,5
648,406,5
648,89,5
648,878,4
648,3,4
648,110,4
648,789,3
648,531,4
648,955,4
648,928,4
648,783,3
648,603,3
648,267,4
648,36,3
648,218,3
648,191,4
648,136,4
648,466,4
648,629,5
648,453,2
648,388,4
648,95,3
648,629,5
648,261,3
648,948,4
648,186,4
648,73,4
648,494,4
648,188,3
648,115,3
648,610,4
648,932,1
648,145,4
648,237,5
648,548,3
648,957,5
648,821,4
648,610,4
648,742,4
648,600,5
648,97,3
648,610,4
648,57,3
648,32,5
648,507,3
648,434,3
648,610,4
648,688,3
647,656,3
647,300,1
647,845,4
647,739,4
647,641,3
647,829,5
647,311,3
647,906,5
647,541,5
647,971,1
647,702,4
647,829,5
647,749,4
647,7,4
647,759,5
647,476,4
647,586,4
647,829,5
647,848,5
647,36,3
646,442,5
646,97,4
646,111,3
646,788,3
646,526,5
646,469,4
646,692,3
646,531,5
646,532,5
646,880,5
646,135,5
646,644,2
646,245,5
646,635,4
646,514,5
646,560,3
646,101,5
646,211,3
646,513,4
646,568,4
645,867,4
645,805,4
645,772,5
645,428,4
645,817,4
645,92,5
645,180,4
645,691,3
645,36,4
645,523,5
645,852,5
645,232,5
645,382,3
645,187,5
645,318,4
645,419,4
645,514,4
645,433,4
645,908,4
645,167,5
645,654,5
645,666,5
645,482,4
645,736,4
645,447,4
645,917,5
645,791,4
645,45,4
645,636,5
645,528,4
645,464,3
645,614,4
645,162,3
645,708,2
645,728,5
645,841,4
645,619,4
645,97,5
645,249,4
645,530,3
645,362,4
645,625,3
645,776,4
645,498,4
645,341,4
645,222,4
645,179,5
645,863,5
645,386,4
645,695,4
645,28,4
645,788,4
645,134,4
645,992,2
645,115,5
645,446,5
645,263,5
645,749,4
645,704,4
645,465,4
645,393,4
645,726,3
645,123,3
645,845,4
645,558,4
645,716,4
645,751,3
645,821,4
645,357,3
645,219,4
645,679,4
645,646,4
645,872,5
645,81,4
645,127,4
645,804,3
645,588,3
644,558,4
644,829,4
644,919,3
644,338,4
644,556,4
644,333,4
644,512,3
644,406,5
644,219,5
644,749,5
644,512,4
644,562,4
644,648,5
644,228,3
644,505,3
644,512,4
644,531,4
644,212,3
644,36,4
644,993,3
644,134,3
644,901,3
644,116,5
644,323,2
644,724,2
643,552,4
643,222,4
643,222,2
643,246,4
643,552,4
643,986,1
643,203,5
643,684,5
643,460,4
643,775,4
643,940,2
643,460,4
642,812,4
642,138,5
642,218,4
642,350,4
642,495,5
642,303,3
642,707,3
642,568,5
642,594,4
642,306,4
642,287,2
642,249,4
642,240,4
642,850,4
642,171,4
642,869,4
642,367,4
642,613,4
642,332,4
642,530,4
642,376,5
642,940,5
642,902,5
642,868,5
642,892,4
641,540,4
641,13,4
641,254,5
641,400,4
641,92,5
641,305,4
641,44,4
641,979,4
641,377,5
641,658,4
641,689,4
641,161,4
641,83,4
641,24,4
641,646,4
641,202,4
641,122,4
641,815,4
641,127,5
641,587,4
641,483,5
640,311,5
640,528,4
640,61,4
640,658,4
640,817,3
640,820,5
640,656,2
640,481,4
640,900,4
640,587,4
640,462,2
640,494,3
640,87,5
640,691,2
640,475,1
640,452,5
640,837,3
640,127,3
640,122,4
640,406,4
640,524,5
640,340,4
640,162,4
640,293,4
640,49,5
640,620,3
640,624,4
640,267,3
640,61,5
640,903,4
639,739,4
639,308,2
639,265,3
639,122,4
639,127,1
639,741,3
639,689,1
639,122,2
639,220,2
639,716,2
639,452,4
638,641,4
638,903,3
638,161,3
638,698,3
638,997,3
638,73,5
638,162,4
638,401,1
638,230,2
638,291,4
638,257,4
638,220,4
638,288,4
638,219,4
638,379,2
638,338,2
638,7,5
638,753,4
638,558,2
638,445,3
638,948,1
638,312,1
638,666,3
638,179,4
638,735,1
638,955,4
638,6,4
638,393,3
638,127,3
638,553,5
638,899,3
638,311,5
638,562,4
638,414,1
637,646,3
637,126,5
637,791,2
637,625,4
637,636,4
637,412,4
637,126,4
637,109,4
637,357,4
637,153,2
637,91,1
637,625,1
637,220,5
637,658,5
637,625,4
637,153,5
637,6,4
637,413,4
637,813,2
637,85,4
637,153,5
637,153,4
636,874,3
636,727,5
636,917,5
636,633,5
636,679,5
636,852,3
